id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
19058,Rothenstadt Solar,Solar,PV,PP,Germany,7.5,,2021.0,,,49.63245,12.12725,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001003257', 'G100000825003'}}"
19059,Rotherdale Farm Solar Farm,Solar,PV,PP,United Kingdom,14.0,,2015.0,,,52.15305,-2.0403000000000002,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000829673', 'G100000829672'}}"
19060,Rotmainquelle Wind Farm,Wind,Onshore,PP,Germany,27.0,,2014.0,,,49.8557,11.523800000000001,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000913213', 'G100000912026'}}"
19061,Rottenburg Solar,Solar,PV,PP,Germany,1.0,,2023.0,,,48.5007,8.8206,,0.0,0.0,0.0,{nan},{'GEM': {'G100001002245'}}
19062,Rotterdam Irp,Natural Gas,Steam Turbine,CHP,Netherlands,24.0,,1999.0,,,51.9608,4.0977,,0.0,0.0,0.0,{nan},{'GEM': {'L100000407930'}}
19063,Rotterdam Rtm Solar,Solar,PV,PP,Netherlands,13.6,,2022.0,,,51.958,4.438,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008697'}}
19064,Rotterdam Solar,Solar,PV,PP,Netherlands,5.0,,2020.0,,,51.937,4.02,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008696'}}
19065,Rotterdam Wind Farm,Wind,Onshore,PP,Netherlands,23.0,,2002.0,,,51.9653,4.434,,0.0,0.0,0.0,{nan},{'GEM': {'G100000925243'}}
19066,Rouffach Confidentiel Solar Farm,Solar,PV,PP,France,1.0,,2022.0,,,47.9569,7.2994,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820018'}}
19067,Rougemont Wind Farm,Wind,Onshore,PP,France,80.0,,2017.0,,,47.418800000000005,6.37855,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000917325', 'G100000917958'}}"
19068,Roullet Saint Estephe Confidentiel Solar Farm,Solar,PV,PP,France,4.3,,2022.0,,,45.5775,0.0318,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820019'}}
19069,Roundponds Farm Solar Park,Solar,PV,PP,United Kingdom,13.5,,2015.0,,,51.3801,-2.1628,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829674'}}
19070,Roussac Wind Farm,Wind,Onshore,PP,France,15.0,,,,,46.0749,1.1836,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913215'}}
19071,Rousset Confidentiel Solar Farm,Solar,PV,PP,France,1.0,,2012.0,,,43.4807,5.6224,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820020'}}
19072,Roussillon Confidentiel Solar Farm,Solar,PV,PP,France,2.9,,2017.0,,,43.9025,5.2921,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820021', 'G100000820042'}}"
19073,Roustans Wind Farm,Wind,Onshore,PP,France,18.0,,2017.0,,,43.7799,3.049,,0.0,0.0,0.0,{nan},{'GEM': {'G100000914295'}}
19074,Rouzede Confidentiel Solar Farm,Solar,PV,PP,France,3.3,,2020.0,,,45.7078,0.5548,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820022'}}
19075,Rovereto Trento Solar Farm,Solar,PV,PP,Italy,3.7,,,,,46.103,11.1297,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000826990', 'G100000826778'}}"
19076,Roves Farm Solar Farm,Solar,PV,PP,United Kingdom,22.0,,2013.0,,,51.59505,-1.7071999999999998,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000829675', 'G100000829722'}}"
19077,Rowles Farm Solar Farm,Solar,PV,PP,United Kingdom,13.0,,2015.0,,,51.8441,-1.2258,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829678'}}
19078,Royal Oak Way South Solar Array,Solar,PV,PP,United Kingdom,1.7,,2023.0,,,52.2621,-1.1777,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829679'}}
19079,Royal Pride Agri Pv Middenmeer Solar Farm,Solar,PV,PP,Netherlands,31.2,,2023.0,,,52.774,5.0592,,0.0,0.0,0.0,{nan},{'GEM': {'G100001001126'}}
19080,Royston Solar Farm,Solar,PV,PP,United Kingdom,5.0,,2016.0,,,52.065,-0.0223,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829680'}}
19081,Rozmierka Strzelecki Solar,Solar,PV,PP,Poland,2.0,,,,,50.5586,18.2705,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007508'}}
19082,Rs Productionmorale Solar,Solar,PV,PP,France,1.1,,,,,43.9413,4.6819,,0.0,0.0,0.0,{nan},{'GEM': {'G100001003996'}}
19083,Rs Projet Solar Farm,Solar,PV,PP,France,4.6,,2022.0,,,44.315933333333334,5.8401,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000820026', 'G100001003926', 'G100000820025'}}"
19084,Rs Projet Solar Farm,Solar,PV,PP,France,3.1,,2022.0,,,44.0761,1.5225,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820027'}}
19085,Rs Site De Production Solar,Solar,PV,PP,France,1.9,,,,,44.2386,4.7135,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004170'}}
19086,Rs Solar,Solar,PV,PP,France,1.3,,2023.0,,,43.8359,4.9449,,0.0,0.0,0.0,{nan},{'GEM': {'G100001003952'}}
19087,Rs Solar,Solar,PV,PP,France,2.0,,2023.0,,,43.4246,3.5988,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004014'}}
19088,Rs Solar,Solar,PV,PP,France,3.0,,2023.0,,,42.7771,2.8325,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004108'}}
19089,Rs Solar,Solar,PV,PP,France,3.4,,,,,43.7478,1.8996,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004153'}}
19090,Rs Solar Farm,Solar,PV,PP,France,3.4,,2022.0,,,43.514,1.1775,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820043'}}
19091,Rs Solar Farm,Solar,PV,PP,France,1.5,,2020.0,,,45.2873,4.7286,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820030'}}
19092,Rs Solar Farm,Solar,PV,PP,France,1.4,,2021.0,,,44.0554,5.0488,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820033'}}
19093,Rs Solar Farm,Solar,PV,PP,France,9.0,,2021.0,,,44.0342,0.3699,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820034'}}
19094,Rs Solar Farm,Solar,PV,PP,France,2.6,,2022.0,,,43.8939,4.9457,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820036'}}
19095,Rs Solar Farm,Solar,PV,PP,France,7.7,,2013.0,,,43.638,5.9348,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820250', 'G100000820044'}}"
19096,Rs Solar Farm,Solar,PV,PP,France,3.8,,2022.0,,,43.8818,0.9876,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820045'}}
19097,Rs Solar Farm,Solar,PV,PP,France,4.4,,2021.0,,,43.5617,-0.2704,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820040'}}
19098,Rs Solar Farm,Solar,PV,PP,France,2.6,,2021.0,,,44.6469,0.1516,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820038'}}
19099,Rs Solar Farm,Solar,PV,PP,France,1.0,,2022.0,,,44.0211,5.1599,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820046'}}
19100,Rs Solar Farm,Solar,PV,PP,France,4.4,,2022.0,,,44.4338,0.1126,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820035'}}
19101,Rs Solar Farm,Solar,PV,PP,France,2.3,,2020.0,,,44.975,5.0264,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820039'}}
19102,Rs Solar Farm,Solar,PV,PP,France,6.1,,2021.0,,,44.4254,0.2899,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820031', 'G100000820037'}}"
19103,Rs Spv Solar Farm,Solar,PV,PP,France,1.1,,2021.0,,,43.8318,4.4961,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820028'}}
19104,Rs Spvir Solar Farm,Solar,PV,PP,France,3.9,,2022.0,,,47.8081,7.3374,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820029'}}
19105,Rts Solar Farm,Solar,PV,PP,France,1.3,,2018.0,,,43.4014,3.696,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820047'}}
19106,Ruca Confidentiel Solar Farm,Solar,PV,PP,France,3.7,,2022.0,,,48.5668,-2.3387,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820048'}}
19107,Ruckersdorf Solar Farm,Solar,PV,PP,Germany,3.2,,2014.0,,,51.56385,13.57575,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000823640', 'G100000823639'}}"
19108,Ruda Solpark Solar,Solar,PV,PP,Finland,1.8,,,,,60.166,22.7385,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008246'}}
19109,Rudbaxton Solar Park,Solar,PV,PP,United Kingdom,10.8,,2014.0,,,51.8501,-4.9524,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829681'}}
19110,Rudge Farm Solar Farm,Solar,PV,PP,United Kingdom,7.0,,2013.0,,,51.4204,-1.6067,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829682'}}
19111,Rudge Hill Farm Solar Farm,Solar,PV,PP,United Kingdom,1.5,,2013.0,,,50.913,-2.3126,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829683'}}
19112,Rudine Wind Farm,Wind,Onshore,PP,Croatia,34.0,,2016.0,,,42.8237,17.799,,0.0,0.0,0.0,{nan},{'GEM': {'G100000917062'}}
19113,Rudna Lubinski Solar,Solar,PV,PP,Poland,3.9,,,,,51.5065,16.2585,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007651'}}
19114,Rueda Sur Solar Farm,Solar,PV,PP,Spain,53.0,,,,,41.5892,-1.2409,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001006136', 'G100001006135'}}"
19115,Rueda Sur Wind Farm,Wind,Onshore,PP,Spain,135.0,,,,,41.619233333333334,-1.2938666666666665,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000918033', 'G100000918034', 'G100000918035'}}"
19116,Rufford Lane Solar Farm,Solar,PV,PP,United Kingdom,2.6,,2016.0,,,53.1881,-1.0072,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829684'}}
19117,Rugendorf Wind Farm,Wind,Onshore,PP,Germany,12.0,,2021.0,,,50.2013,11.4153,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911966'}}
19118,Ruginoasa Wind Farm,Wind,Onshore,PP,Romania,60.0,,2024.0,,,47.2403,26.8363,,0.0,0.0,0.0,{nan},{'GEM': {'G100000925502'}}
19119,Ruhbogen,Natural Gas,Steam Turbine,CHP,France,50.0,,2020.0,,,48.1669,7.5979,,0.0,0.0,0.0,{nan},{'GEM': {'L100000408773'}}
19120,Ruhlsdorf Wind Farm,Wind,Onshore,PP,Germany,10.0,,2021.0,,,52.3516,13.2517,,0.0,0.0,0.0,{nan},{'GEM': {'G100000924854'}}
19121,Rukieten Wind Farm,Wind,Onshore,PP,Germany,27.0,,2013.0,,,53.9036,12.1347,,0.0,0.0,0.0,{nan},{'GEM': {'G100000916116'}}
19122,Rulljen Geisdref Wind Farm,Wind,Onshore,PP,Luxembourg,12.0,,2016.0,,,49.9409,5.9301,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911967'}}
19123,Rully Wind Farm,Wind,Onshore,PP,France,12.0,,,,,48.8276,-0.707,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911968'}}
19124,Rumian Dzialdowski Solar,Solar,PV,PP,Poland,1.4,,,,,53.4193,19.9327,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007655'}}
19125,Rummu Solar Farm,Solar,PV,PP,Estonia,20.0,,2023.0,,,59.2262,24.1856,,0.0,0.0,0.0,{nan},{'GEM': {'G100001001621'}}
19126,Rumont Beau Regard Wind Farm,Wind,Onshore,PP,France,26.700000000000003,,2006.0,,,48.2712,2.49325,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000924461', 'G100000924462'}}"
19127,Runcorn Energy From Waste,Solid Biomass,Steam Turbine,PP,United Kingdom,80.0,,2014.0,,,53.3257,-2.7524,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G200322', 'G200321'}}"
19128,Ruse Solar,Solar,PV,PP,Bulgaria,1.5,,,,,43.4434,25.9823,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009711'}}
19129,Ruse Solar,Solar,PV,PP,Bulgaria,4.3,,,,,43.4618,25.6735,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009804'}}
19130,Ruse Solar,Solar,PV,PP,Bulgaria,4.1,,,,,43.6924,26.23885,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001009779', 'G100001009777'}}"
19131,Ruse Solar,Solar,PV,PP,Bulgaria,1.6,,,,,43.9716,26.3101,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009645'}}
19132,Ruse Solar,Solar,PV,PP,Bulgaria,1.6,,,,,43.7432,26.0381,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009702'}}
19133,Rushmoor Lane Farm Cheshire Coppice Solar Farm,Solar,PV,PP,United Kingdom,5.0,,2016.0,,,52.7272,-2.5528,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829687'}}
19134,Rusiec Wind Farm,Wind,Onshore,PP,Poland,14.0,,2015.0,,,51.2862,18.8608,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912807'}}
19135,Rusolari Solar Farm,Solar,PV,PP,Germany,1.1,,2011.0,,,48.0476,10.2846,,0.0,0.0,0.0,{nan},{'GEM': {'G100000823641'}}
19136,Rustari Wind Farm,Wind,Onshore,PP,Finland,44.0,,2023.0,,,62.4465,22.6323,,0.0,0.0,0.0,{nan},{'GEM': {'G100000917942'}}
19137,Rutenmoor Wind Farm,Wind,Onshore,PP,Germany,61.0,,2004.0,,,52.8697,7.14,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000917166', 'G100000915991'}}"
19138,Ruthener Burgerenergie Eg Solar Farm,Solar,PV,PP,Germany,1.5,,2013.0,,,51.29,8.2601,,0.0,0.0,0.0,{nan},{'GEM': {'G100000823642'}}
19139,Rutki Solar Farm,Solar,PV,PP,Poland,100.0,,2025.0,,,50.6744,17.5359,,0.0,0.0,0.0,{nan},{'GEM': {'G100001001005'}}
19140,Rutten Solar,Solar,PV,PP,Netherlands,5.5,,2020.0,,,52.8101,5.6956,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008526'}}
19141,Rydon Farm Solar Farm,Solar,PV,PP,United Kingdom,12.0,,2015.0,,,50.5068,-3.6353,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829689'}}
19142,Ryglice Tarnowski Solar,Solar,PV,PP,Poland,1.0,,,,,49.8783,21.138,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007613'}}
19143,Rymanow Wind Farm,Wind,Onshore,PP,Poland,26.0,,,,,49.6003,21.847,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915992'}}
19144,Rymes Farm Solar Farm,Solar,PV,PP,United Kingdom,13.7,,2015.0,,,51.919200000000004,-2.3726000000000003,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000829691', 'G100000829690'}}"
19145,Ryskenu Seniunija Solar,Solar,PV,PP,Lithuania,4.1,,,,,55.9791,22.0924,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010400'}}
19146,Ryssbol Wind Farm,Wind,Onshore,PP,Sweden,13.0,,2016.0,,,56.9218,13.0307,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912389'}}
19147,Ryston Estate Solar Park,Solar,PV,PP,United Kingdom,4.8,,2015.0,,,52.5944,0.3953,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829692'}}
19148,Rysumer Nacken Wind Farm,Wind,Onshore,PP,Germany,95.0,,2000.0,,,53.34693333333333,7.033033333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000911970', 'G100000919087', 'G100000912390'}}"
19149,Rywald Wind Farm,Wind,Onshore,PP,Poland,27.0,,2023.0,,,53.9833,18.6117,,0.0,0.0,0.0,{nan},{'GEM': {'G100000916117'}}
19150,Rzemien Mielecki Solar,Solar,PV,PP,Poland,1.0,,,,,50.2147,21.5123,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007394'}}
19151,Rzepin Wind Farm,Wind,Onshore,PP,Poland,58.0,,2015.0,,,52.35,14.83,,0.0,0.0,0.0,{nan},{'GEM': {'G100000918863'}}
19152,Sa Caseta Solar Farm,Solar,PV,PP,Spain,21.8,,,,,39.489,2.8904,,0.0,0.0,0.0,{nan},{'GEM': {'G100000828075'}}
19153,Sa Oberweiling Solar Farm,Solar,PV,PP,Germany,3.0,,2015.0,,,49.2184,11.6475,,0.0,0.0,0.0,{nan},{'GEM': {'G100000823647'}}
19154,Sa Solarpark Naundorf Solar,Solar,PV,PP,Germany,10.7,,2023.0,,,51.1159,12.0902,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001003263', 'G100001003261', 'G100001003260', 'G100001003262', 'G100001003259'}}"
19155,Sa Trunkelsberg Solar Farm,Solar,PV,PP,Germany,1.8,,2013.0,,,48.0019,10.2273,,0.0,0.0,0.0,{nan},{'GEM': {'G100000823648'}}
19156,Saar Wind Farm,Wind,Onshore,PP,Germany,13.0,,2017.0,,,49.5561,7.2288,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912391'}}
19157,Saarde Wind Farm,Wind,Onshore,PP,Estonia,39.0,,2023.0,,,58.2059,25.1347,,0.0,0.0,0.0,{nan},{'GEM': {'G100000923893'}}
19158,Saare Maakond Solar,Solar,PV,PP,Estonia,2.6,,,,,58.5553,23.3907,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008196'}}
19159,Saare Maakond Solar,Solar,PV,PP,Estonia,4.1,,,,,58.58605,23.23355,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008197', 'G100001008187'}}"
19160,Sabales Solar Farm,Solar,PV,PP,Greece,2.0,,,,,37.4679,23.3147,,0.0,0.0,0.0,{nan},{'GEM': {'G100000825720'}}
19161,Sabales Wind Farm,Wind,Onshore,PP,Greece,18.0,,2011.0,,,37.477,23.3027,,0.0,0.0,0.0,{nan},{'GEM': {'G100000914170'}}
19162,Sabina Wind Farm,Wind,Onshore,PP,Spain,48.0,,2008.0,,,38.6317,-1.9251,,0.0,0.0,0.0,{nan},{'GEM': {'G100000918234'}}
19163,Sabinar Hive Solar Farm,Solar,PV,PP,Spain,155.0,,,,,39.5465,-2.0874,,0.0,0.0,0.0,{nan},{'GEM': {'G100000828076'}}
19164,Sabinar Hive Solar Farm,Solar,PV,PP,Spain,83.0,,,,,38.2062,-2.1551,,0.0,0.0,0.0,{nan},{'GEM': {'G100000828077'}}
19165,Sabrodt Solar Farm,Solar,PV,PP,Germany,9.5,,2012.0,,,51.5106,14.3256,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000823650', 'G100000823649'}}"
19166,Sachsen Steinhof Pv Freiflache Solar Farm,Solar,PV,PP,Germany,1.8,,2012.0,,,49.2562,10.6546,,0.0,0.0,0.0,{nan},{'GEM': {'G100000823651'}}
19167,Sachsendingen Wind Farm,Wind,Onshore,PP,Germany,11.0,,2001.0,,,53.673,8.5893,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911213'}}
19168,Sachsenhagen Solar,Solar,PV,PP,Germany,1.1,,2011.0,,,52.3895,9.2693,,0.0,0.0,0.0,{nan},{'GEM': {'G100001003264'}}
19169,Sackstetten Gangkofen Solar Farm,Solar,PV,PP,Germany,4.1,,2022.0,,,48.4592,12.5015,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820567'}}
19170,Sacquenay Wind Farm,Wind,Onshore,PP,France,28.0,,2019.0,,,47.5843,5.304,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000924463', 'G100000914202'}}"
19171,Sadaba Solar,Solar,PV,PP,Spain,5.0,,2008.0,,,42.264,-1.252,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010655'}}
19172,Sadak Mobilien Verwaltungsgesellschaft Mbh Solar Farm,Solar,PV,PP,Germany,5.7,,2009.0,,,50.06845,6.8995999999999995,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000823652', 'G100000823653'}}"
19173,Sadek Szydlowiecki Solar,Solar,PV,PP,Poland,1.0,,,,,51.2022,20.8899,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007604'}}
19174,Sado Brisa Solar Farm,Solar,PV,PP,Portugal,12.5,,2021.0,,,38.3581,-8.4466,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827311'}}
19175,Saelices Solar,Solar,PV,PP,Spain,11.4,,2010.0,,,39.918,-2.822,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010541'}}
19176,Saerbeck Wind Farm,Wind,Onshore,PP,Germany,39.0,,2013.0,,,52.20205,7.60485,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000924855', 'G100000924856'}}"
19177,Saica Mill Zaragoza,Natural Gas,CCGT,CHP,Spain,134.0,,2011.0,,,41.68015989373057,-0.855470948091552,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'L100000407619', 'L100000407787'}}"
19178,Saica Paper Mill,Natural Gas,CCGT,CHP,United Kingdom,135.0,,2013.0,,,53.42598,-2.41535,,0.0,0.0,0.0,{nan},{'GEM': {'L100000407763'}}
19179,Sailershauser Wald Wind Farm,Wind,Onshore,PP,Germany,36.0,,2012.0,,,50.048950000000005,10.34865,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000911990', 'G100000915630'}}"
19180,Sainsbury Stores Individual Stores Solar,Solar,PV,PP,United Kingdom,16.0,,2012.0,,,54.3,-1.92,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829693'}}
19181,Saint Aignan Confidentiel Solar Farm,Solar,PV,PP,France,1.4,,2022.0,,,48.1822,-3.016,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820050'}}
19182,Saint Amand Sur Fion Wind Farm,Wind,Onshore,PP,France,10.0,,2014.0,,,48.7955,4.5824,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911000'}}
19183,Saint Amans Valtoret Wind Farm,Wind,Onshore,PP,France,22.0,,,,,43.8538,2.0162,,0.0,0.0,0.0,{nan},{'GEM': {'G100000924470'}}
19184,Saint Ambroix Wind Farm,Wind,Onshore,PP,France,12.0,,2019.0,,,46.9233,2.1466,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911977'}}
19185,Saint Andre De Cubzac Confidentiel Solar Farm,Solar,PV,PP,France,1.4,,2014.0,,,44.9954,-0.4441,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820051'}}
19186,Saint Andre Wind Farm,Wind,Onshore,PP,France,12.0,,2008.0,,,49.5774,2.2859,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911362'}}
19187,Saint Aoustrille Confidentiel Solar Farm,Solar,PV,PP,France,3.1,,2022.0,,,46.9388,1.921,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820052'}}
19188,Saint Auban Confidentiel Solar Farm,Solar,PV,PP,France,9.5,,2022.0,,,43.8488,6.7263,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820053'}}
19189,Saint Aubin De Blaye Confidentiel Solar Farm,Solar,PV,PP,France,4.0,,2014.0,,,45.2663,-0.5642,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820054'}}
19190,Saint Aubin Des Chateaux Wind Farm,Wind,Onshore,PP,France,11.0,,2020.0,,,47.6757,-1.4961,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911214'}}
19191,Saint Aunes Confidentiel Solar Farm,Solar,PV,PP,France,6.2,,2008.0,,,43.64375,3.96495,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000819253', 'G100000819876', 'G100000820056', 'G100000820055'}}"
19192,Saint Avit Confidentiel Solar Farm,Solar,PV,PP,France,8.0,,2019.0,,,43.941,-0.4467,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820057'}}
19193,Saint Benoit La Foret Confidentiel Solar,Solar,PV,PP,France,2.2,,,,,47.221,0.3218,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004024'}}
19194,Saint Bres Confidentiel Solar,Solar,PV,PP,France,2.2,,,,,43.6634,4.0303,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004017'}}
19195,Saint Brieuc Wind Farm,Wind,Offshore,PP,France,496.0,,2024.0,,,48.6417,2.6807,,0.0,0.0,0.0,{nan},{'GEM': {'G100000920006'}}
19196,Saint Bris Des Bois Confidentiel Solar Farm,Solar,PV,PP,France,4.2,,2021.0,,,45.7671,-0.4893,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820058'}}
19197,Saint Christophe Sur Dolaison Confidentiel Solar Farm,Solar,PV,PP,France,9.0,,2021.0,,,44.9973,3.821,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820059'}}
19198,Saint Clair Du Rhone Confidentiel Solar,Solar,PV,PP,France,6.7,,2023.0,,,45.4387,4.7707,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004029'}}
19199,Saint Clar Confidentiel Solar Farm,Solar,PV,PP,France,7.5,,2010.0,,,43.8928,0.7708,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820060'}}
19200,Saint Clement De Regnat Confidentiel Solar Farm,Solar,PV,PP,France,2.0,,2017.0,,,46.0011,3.2975,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820061'}}
19201,Saint Cyprien Confidentiel Solar Farm,Solar,PV,PP,France,11.600000000000001,,2013.0,,,45.5378,4.2361,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820064', 'G100000820062'}}"
19202,Saint Cyr En Pail Wind Farm,Wind,Onshore,PP,France,10.0,,2009.0,,,48.4281,-0.2342,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910822'}}
19203,Saint Denis,Natural Gas,Steam Turbine,CHP,France,42.0,,2001.0,,,48.9313,2.36086,,0.0,0.0,0.0,{nan},{'GEM': {'L100000407932'}}
19204,Saint Eloy Les Mines Confidentiel Solar Farm,Solar,PV,PP,France,11.4,,2019.0,,,46.1612,2.8346,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820066', 'G100000820065'}}"
19205,Saint Etienne De Saint Geoirs Confidentiel Solar Farm,Solar,PV,PP,France,4.4,,2018.0,,,45.3399,5.344,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820070'}}
19206,Saint Etienne Du Gres Confidentiel Solar Farm,Solar,PV,PP,France,8.399999999999999,,2017.0,,,43.781,4.7312,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000820073', 'G100000820072', 'G100000820071'}}"
19207,Saint Etienne Du Rouvray,Natural Gas,CCGT,CHP,France,132.0,,2000.0,,,49.36522,1.11589,,0.0,0.0,0.0,{nan},{'GEM': {'L100000400106'}}
19208,Saint Etienne Sous Bailleul Confidentiel Solar Farm,Solar,PV,PP,France,25.5,,2019.0,,,49.1234,1.4058,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000820074', 'G100001003987', 'G100000820075'}}"
19209,Saint Eusebe Confidentiel Solar Farm,Solar,PV,PP,France,7.5,,2018.0,,,46.7133,4.4619,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820076'}}
